63.50300259612669,10.484054908402351,15
63.503002607980804,10.48486115353515,15
63.50300261529887,10.485667398668621,15
63.50300261808088,10.486473643802446,15
63.503002616326825,10.487279888936312,15
63.50300261003673,10.488086134069892,15
63.503002599210596,10.488892379202872,15
63.50311656543434,10.488892388476831,15
63.50311657626053,10.48808614013119,15
63.50311658255066,10.487279891784945,15
63.50311658430471,10.48647364343842,15
63.5031165815227,10.485667395091928,15
63.50311657420458,10.484861146745793,15
63.503116562350414,10.484054898400334,15
63.50323052857233,10.484054888398237,15
63.503230540426564,10.484861139956386,15
63.503230547744685,10.485667391515209,15
63.50323055052673,10.486473643074387,15
63.50323054877267,10.487279894633604,15
63.50323054248251,10.488086146192535,15
63.50323053165626,10.488892397750865,15
63.50334449787637,10.48889240702497,15
63.503344508702675,10.488086152253926,15
63.50334451499287,10.487279897482281,15
63.50334451674693,10.486473642710353,15
63.50334451396488,10.48566738793846,15
63.50334450664672,10.484861133166923,15
63.50334449479243,10.48405487839606,15
63.5034584610107,10.484054868393804,15
63.50345847286504,10.484861126377405,15
63.503458480183255,10.485667384361683,15
63.503458482965314,10.486473642346313,15
63.50345848121123,10.487279900330982,15
63.50345847492101,10.488086158315367,15
63.50345846409466,10.488892416299151,15
63.50357243031112,10.488892425573404,15
63.503572441137536,10.48808616437686,15
63.50357244742779,10.487279903179708,15
63.503572449181874,10.486473641982274,15
63.50357244639979,10.485667380784875,15
63.50357243908155,10.484861119587835,15
63.50357242722714,10.484054858391469,15
63.503686393441775,10.484054848389052,15
63.50368640529624,10.48486111279821,15
63.50368641261452,10.485667377208044,15
63.503686415396615,10.486473641618229,15
63.50368641364251,10.487279906028455,15
63.50368640735224,10.488086170438395,15
63.50368639652576,10.488892434847735,15
63.503800362738566,10.488892444122138,15
63.503800373565085,10.488086176499982,15
63.503800379855406,10.487279908877223,15
63.50380038160951,10.486473641254184,15
63.503800378827414,10.48566737363118,15
63.5038003715091,10.484861106008532,15
63.50380035965456,10.484054838386557,15
63.50391432586554,10.484054828383982,15
63.503914337720126,10.484861099218797,15
63.50391434503847,10.485667370054289,15
63.5039143478206,10.486473640890136,15
63.50391434606649,10.487279911726018,15
63.50391433977614,10.488086182561615,15
63.50391432894957,10.488892453396614,15
63.50402829515874,10.488892462671163,15
63.50402830598537,10.488086188623301,15
63.50402831227574,10.487279914574831,15
63.50402831402986,10.486473640526082,15
63.50402831124772,10.485667366477369,15
63.50402830392933,10.48486109242901,15
63.50402829207468,10.484054818381328,15
63.504142258282016,10.484054808378593,15
63.50414227013672,10.484861085639169,15
63.50414227745515,10.485667362900422,15
63.504142280237296,10.486473640162027,15
63.50414227848316,10.48727991742367,15
63.50414227219276,10.488086194685032,15
63.50414226136608,10.488892471945789,15
63.50425622757158,10.488892481220487,15
63.50425623839833,10.48808620074681,15
63.504256244688754,10.48727992027253,15
63.50425624644289,10.486473639797971,15
63.504256243660734,10.485667359323443,15
63.504256236342265,10.484861078849272,15
63.50425622448751,10.484054798375778,15
63.50437019069118,10.484054788372884,15
63.504370202546,10.484861072059322,15
63.5043702098645,10.48566735574644,15
63.50437021264666,10.486473639433909,15
63.50437021089252,10.487279923121417,15
63.504370204602054,10.488086206808637,15
63.50437019377525,10.488892490495259,15
63.50448415997712,10.488892499770104,15
63.504484170803956,10.488086212870513,15
63.50448417709447,10.48727992597032,15
63.50448417884861,10.486473639069844,15
63.50448417606643,10.485667352169402,15
63.50448416874791,10.484861065269321,15
63.504484156893014,10.48405477836991,15
63.50459812309303,10.484054768366857,15
63.50459813494797,10.484861058479261,15
63.504598142266524,10.485667348592344,15
63.50459814504873,10.486473638705776,15
63.504598143294565,10.48727992881925,15
63.50459813700403,10.488086218932438,15
63.50459812617713,10.488892509045023,15
63.50471209237533,10.488892518320018,15
63.50471210320228,10.488086224994412,15
63.50471210949285,10.487279931668201,15
63.50471211124704,10.48647363834171,15
63.5047121084648,10.485667345015251,15
63.5047121011462,10.484861051689151,15
63.504712089291196,10.484054758363722,15
63.50482605548754,10.484054748360512,15
63.50482606734259,10.484861044898983,15
63.50482607466124,10.485667341438132,15
63.50482607744347,10.486473637977635,15
63.50482607568928,10.487279934517177,15
63.50482606939869,10.488086231056432,15
63.50482605857169,10.488892527595086,15
63.50494002476621,10.488892536870226,15
63.50494003559328,10.4880862371185,15
63.504940041883906,10.487279937366171,15
63.504940043638086,10.48647363761356,15
63.50494004085585,10.485667337860985,15
63.50494003353717,10.484861038108765,15
63.504940021682046,10.484054738357218,15
63.50505398787474,10.484054728353845,15
63.505053999729896,10.48486103131849,15
63.50505400704862,10.485667334283809,15
63.50505400983087,10.486473637249482,15
63.50505400807668,10.487279940215192,15
63.50505400178603,10.488086243180618,15
63.505053990958906,10.488892546145442,15
63.50516795714977,10.488892555420733,15
63.50516796797694,10.488086249242784,15
63.50516797426763,10.487279943064236,15
63.50516797602182,10.486473636885401,15
63.505167973239544,10.485667330706601,15
63.5051679659208,10.484861024528161,15
63.50516795406558,10.484054718350393,15
